

0xea2c06eddd2c66c428bcf6c13a4ecdea305d863bc4c28462f10be94e1c8c0596, 0.856, 7wwVXEHZw4XCD8NnhcKFZLHVYKkXeKHC6xiqJUsRtdWk
0x8cddb02083f4dc3ed309dc0aa6e59b168b7801a2dfdf58392646b70aee34444a, 0.723, FWxkssoALs7trG8RPPegRaqZ5dDo7cndE6UwkbZzCMUk
0xa86500097be1b55f2ca662572908e52b2d6cb22e144b6dd57e4066c8a18eb883, 0.634, 2HfKjh4ycjJU65mNiNbqxEY1JVD2NC2rmUMJQh2DS31p
0x2e0f96caaddb2b3c8ba3e78aca7f81cd424ed0d5f07fa9777e86dd6472ab936e, 0.445, 9g4mMwgX21XNDT8wLA8cNRtxoJ7DG3J1GE77FxBasZUT
0xa1170b382337f237b5a6f83db3da0e3b0f36dea29d04f4a28e42866afc469c77, 0.567, BfSCx16KfcLVAARk8fuZgCNVm6x8UmkNY5cYJLiyZ3pS
0x873c4516b8268c6c4b14fbae4ec2c51bbc9a07e29febff8866455bc1cd381e44, 0.789, BMY2YXnyUorea6VEuSP77adRAKSRs4BWscmhbjZd1fbf
0xc8e7592721638fbdc7f5da654d796b6c544d53aac52102618bae2bc5b5fe34ee, 0.234, 8k5P38RNzVjGX8BvQeT18Gm77buHvuaxUiD21TrJEtoG
0x7a2cebb9d06228c41e7f59041202491f479a6b5b7447c0021d72af36d76b8369, 0.901, Ef1SJR3nW1eViQKm5vfKf9UHhBFghBDDTj3SRLgXExdR
0xdeefa575cfc5a0b184e6db94e171f02bacbe91873115f520861abd8a1773e721, 0.678, DSZwpESbBtb4WZ3FtnZzZ1iWeYhYQULnux7BJaqyLbKn
0x8140364c04314c55eb05e8b6fa5970cd371c6fd915f92c0f3a1fc6295785b175, 0.345, 8SyvwrAGnY4waY8yGnRkzwVwWfGxMpWN1XsDDqEyTBvq
0xddba3f4c5fcd38d855ca6bb863f689e8059c7069462b4b781bbf6cd428df6c6b, 0.567, F2X4CcgrXHiw8xU2mRw6yspnGAkFUSb8FEk16wZDWGoU
0x0261225be098c20468f7b3810399477109f55071d8f9f96425375c3c52591407, 0.89, 4keRN8qbeNkAgAnPSxMA3X2uXmwg9WdYZzbuZDDEQzbo
0xd0b2141ad36e420d750cfd45ec8692fec9dcea2e61233751f5d34f2c9ff0131f, 0.123, 9R7jEDqtTvWTPxk2YcNWZwHDX6FiQ2ipsek6jrAdXwA6
0xa573c384fb3995247cfc213811ea6dcea9b8db8ff896bb67146cb86d938dfee1, 0.456, DpCh2UmvgSAnn59WwVFme6hSi32JgJh9vr9AjjbBAEC1
0xc4e5d41bc6f6e3fcb58d299c74db0a01bf722092d8e7f7c81f2ceb9b80eba3b4, 0.789, 72qs3E3sSZ32bUwA9swLuEmLe53wMqBYYoxEq69uskqb
0xd1062a56761b79408c509c8494920abe3f2f9920644cbedc3fac3abe452e7ffe, 0.678, BtpsQR5JS92kvMjp2yd4dTjWmUsGkwyyoGLijDoycEXw
0x995e4bd48a432a98204cba5a5920746f5ada6ea7871dfecd5c6db60f00308883, 0.901, QRRve7d5QiswpgRSpM4wtfFhSx74PQnYyQWqF9Ce1uD
0xed640f9763157bb97019114cb18aac3b5782de634d53cd99590e3c6517781977, 0.345, GTV4ULoh8T2EwAwGYtoxWYPLuSo9fFz6p49GtFDFtfEr
0xf6cf7dfe2f60f3c77bba80e1079eab135a1112dec6df3a367a92fd55dc5c6a6e, 0.567, 9vifrrsRST7yH5Posuc1prTGwCWGnMN72fXey8VffAnn
0xa4d4d9b474915c8cbf01ee143882204b0d3a47aa9c6f761a04f1b91aab218abd, 0.89, 6CPT2GVTJBeaMfu2DSvZQDDPk5uqmxxwQ4pJT5sGRdYs
0x87a04f5ae70b2f25d00147c0632a42a96e132c67bf666d8cebb55f606a1ec269, 0.123, 2VooeApnJrGcmgcNd88XaXubJ6y54WnTmnMvnqxxjP3i
0x4b6088775c83dad07a34b3ee1677137ef93fb02058cc54b72aac33a35c920fc4, 0.456, 5Zziw6NFUCBjtVS6uEiJrVDD9UesGHnn8EDBKKoSSs98
0xf529c44cadbfdc38241ada9240d9efc9e7e390090b4a668f86001003b678493d, 0.789, AFY9oQYxFAEncHSi9pQMh7Ragdsj82dumR9Hm35rS2J3
0xf5f6ba0be582d41d9a03e36df9a5dac023f8b6153cb94cddf0e4dbe410004264, 0.234, B24VMUus3xdyugcxgVihYzyYZZ6MPmyh78hoy5YM3UGt
0x138b0c3e9a5a174dadea1101d7a5f42981cc8d29e0346f2c01af6da1aaa87af7, 0.678, 4Gb1qik3ws6mPNY3my1jypidRH7NHXgiJGYA6VdiDiLG
0x02e3729055d810e7fdcec908e2afda58e445116f43badee8f6ab74f062d88e2a, 0.901, F5tKp4zQXR3hR2YgUhA8oN5Ht5J8iVMD9jUJdF68CDXh
0x9cc9b3b246a21bb2a6fb09c72ac07b4bc134850c03ca6d63e18168b1d1d47e94, 0.345, FeMVBGrDx2zbz5G3RbSC8evXCkwTVKLgy2yfRBtvzqaj
0xdb57129f7e3a8829f711930ba58ce9b4957e6ea01791e96a95265fec513bd894, 0.567, 5eKg9qwuVELCa7L2mbP4L1Av4qzSciz3U4nRmv2gYeK8
0xb6a3c4ec90e022833adda98a5f031a3cdbfdb184a58ccb74038523b737bf4e87, 0.89, 24NpBERJJfzPcG3RrhiKAjKB5yJK59iWWyQSCzTZSxd5
0xf60a809e168560d61493e150e400d1a2cc99417dce1ea0d68306c10db8cb34f2, 0.123, 83rdWsTahBY7PtjZoES7ccmX61atsskSGjeQnaNWLc6o
0x9d8ab6f8c3ba8c315fc6030c3746e35dce71548dfedf3e5b83b287391ffc29f7, 0.456, DVADxJ2fihRfcJQfSHuuPyrwnX9oTtgufVHsqX4cXiYV
0x9029c46eba53fbed147f3df6d1440cb6e6645e72605a502e6f96ee427f2f7976, 0.789, Fn38Uonguo7DcLz9ZhXMMtgubTgo8pHetEpMCtYrEGFs
0x9c596221eb9140eb7034995580fdbd89b3dff0168b10df8124b54136147578bc, 0.234, G2nMFB3JyAEQJrgpYhcSgdTWTmXVeq4q1spWHVQkkaxp
0x8a3a7ad661d138fb9874a3f97a7e2bf93d46554b88b83ff31a046856d5ad2ef2, 0.678, CTfU6F697bp4QHN3FnT23AoP7EkNAangCvq97h3vKgXX
0xa0d015bcb30838e0d99449ae56e474ff110a8eceb8219fb57ce1150669a08c51, 0.901, 4yUMMefUNJF2a4NdZwaj87EFDb8kq1ubdmbFWMkpSQnz






0x36e8ab8b3c1f4600d6700799092634116469e7bb48b8e8cf97614e14c8e068e7, 0.345, j1hLRD64GYuPfexMAy3qqChTsD67WC75hNGoedLUNEp
0x95a3427fa2ed560cbe6c2294bb04b52dd1de7bf725e05e60de8710cff4ccdff5, 0.567, 9X35sssYqtHPSC8M4YErsaEmhyWVNaLh7fH2ckMpq5Yg
0xbe0980ccf0b81ff71efa15da96068a774d0df92312ab78c27637c1800f15d0f1, 0.89, 2m3WWTwae7a6S6BcZqpDqPTef3zGCnQtZR2tJtKDaDNe
0xb93df86df2b191843f83edb73277bd27c5415df7f0f8b8c99216b1c3fdbde646, 0.123, XJyrL9dhMfvBixt7mmQrd1ZRwEGUEkyxnaZeJqi9JgP
0x2628cf722fbf837c06cdfab9c00ef546c5c0da1f15d4ae6a0205ac7d7aa3a38e, 0.456, 4VSPgcgZZ4GzXxNEAk9imzpSBfsk4jegsxaqm5tQdCSD
0xc5219c56929fdef76478ab9e797f79424d07614d967c22503c53bbd99e1c42d8, 0.789, AezVpzBJaHzh4EMFxSkC1WVk6yvrCyThd72Czh7NU4J3
0x2e8b3790241bea3809d06dadeec876898cc39eedf5e29f3ae753d81b2779ada4, 0.234, 2XsLsMFiG56vVrejiLLA4nWpVs6Yv1STDD5nsER4UxrP
0x98977d0536822b48d0a7166a6df598a3d68db262c5620df14e768bf2988967a9, 0.678, BBXXEbR6LhhwLXVigxtE6zng9j5FgaszaBwYt22F8PmK
0xf510d78c85d6c89a98d58e9d5c7fd70714ee8451f3293ff31f7879d96e25039d, 0.901, 3oQCkYRFnAqBt49LBNhXTkkBeRqVaoT91kDkV3Kc4ozS
0xb5fd7584edf6dd928bf8f53f2ac35ac4251a5b95b7ad65545936923c46741c72, 0.345, 3GUcjRk4PiM2q6snpeRghoWuZgmJ7G5t4EPG4773maPm
0x4dec627f24383e7dc807fe4ba0cc78cde83ae0eaf409b760fb4557b69929a131, 0.567, CvPGydh5tLZa97joDqRAQij1Sfq9bwKm3KPsiaKEcCXK
0x5df8c811ca37032e36174675d26729b4b8450e12db91c59a68bcdd00348ae5e1, 0.89, GHkd36tHDpAihZDXXXGPyrXASsuCHBW9rNvo14VFoWa
0xe67f4b76f53e2f7c4b43c32adecbe0ae2fe3a20c810430c619b3af1984d25308, 0.123, Ft64YVsHS6vR8h5YGiQQJYXBR3gMvU9T8i5EUx91JYdD
0x92158191cde37d1d086f3a7112414c64cf70b67234449b3f21ca1e5d49697c2a, 0.456, 377QmruDhz8SMKwv7RqK9cgAkR3HckMoEgTyvmLyd4ax
0x76024d69ae493b64f1137a7e59c3f10ec8cdad23bf3886f068630f7bca8bc6b9, 0.789, BXi9rQU456CyndrjC8bgGc3guTR4ketaJ4Q8v54zDtaZ
0x5c249d53ab3f0171a0726e1897977fd3b950c2794c15a50ca34cae67ae1e9fa8, 0.234, 3NWoNSmNEmyipr4eH1TsVMPXtiaEvkRHHbhBYoMgAHnM
0x610adb0d84db0324abe37f1ab3260412b569df433f0bd08dc143ad2b30bdd961, 0.678, 37higMcoixAkrqJZEuN7GGGJ2pRuhiYm3imyqa5VFFoT
0x1c4cb8656d94c164661880ed9b387cde4df75b188601fb9cb248f4fe4d268490, 0.901, CLoKuAb1kvsMtDQgSN27cMxp2P1bFCvdhgMw7JxSBEaz
0x0ef02de91c4be9cab759f7ede051a5c9991485e52af49d9b1afdb2abe770a3ff, 0.345, BhWbndxyjivNYCB8DqTeoprEjZFMXvdCqX51f1X4kCHA
0x8fe68934029e1bc2532cc78ab7ab7f55118637ca44e6eebc15cb1fa5e97fe033, 0.567, 3ZPzudKiMY6B4VdVEdgPJAr47TeBD5CXXLC49H15cjNE
0x9ed8e65ec3b32ef2d6aa5b56022d1d5514eef25171663158087373b641d9a34e, 0.89, E49xWp8dTdU65AW279oXdxBMBc85aymA62RxV4DVJYWK
0x7bc18a7fdbf9d7b8dea880b84e83f00853df88cb642a65218580a5b9584d1b89, 0.123, 7CCmXFwNf4YzjT1n2bp4V9EEH5DoUWQfhkLxWjXx2qLC
0x54d4df68a6dad0f19287484cc64f2ae8b5938a0f697f3efd87e2fa2fc755c780, 0.456, 29vMAquPS5CQj55gCpvzcefN5BLoYi11a4isqmjHpjWN
0x50d390c73d0c5dbce510e1fe278c22c226b9d52c2314c036e55a1d778c6d28ab, 0.789, BwHq87pCH7dbBstAJgyJFBYpuZiRZZiSeTtUy9meYMMZ
0xc02d9f94e5401baa53aca8870082829da216b146f4c6ffdb37f8b19ae5e06b85, 0.234, 94B4tNGhTrvABbGS8ifgGDS3FX23c3itR8Y5K8rGvWs9
0xd3976f7da2b1d3956e5ed845e44f50a2649720562e2ea02aacdda99324165b45, 0.678, HVNADRpAggncyS1eLAEsrcmLqUTzBWgeuzsJPYWChjDo
0xe4f37d03be0474cf0ad5a1d336885a82a0b21535c449d5a2ecd19329bb4c7d49, 0.901, EGmsxNegiYHmTafwB5RHgK7zMxxDbnZQevDLpiE6v144
0x281e818c73b6355936c36fb89f9bc99225e8e5ef41d8d0fd21395186daef9c2a, 0.345, 6j4vxpB38zq3pAqdunQrj1JMxq8i9j3XiNLR9VfptdFZ
0x4ee419478998c8d5966995db15cf2c67115705aaeda3a8240169827a4f99fd1d, 0.567, 7D5PdXcFXGvjBm7D9ZTPTTeop9rcDN4G1ToMeVEjkZCH
0x34730f06d99ecdeb0b0bdd636081ce7615d72d9d74c497c74225b5dd9495ce15, 0.89, HY8A3GqDM8eUJ33xdhRBhKtmnX3u2anPvYckBF8Twq1L
0xb38f865c0f10b2cce325023b3a00b1659e724722124c2690737d3946c8ef63ea, 0.123, BD43cNScAA3gwvY6N8aEv276ZTMDYQnqNGJrWsnwJErK
0xedf20bb1feac6333e9a7a597fde9d6babda4a33aff9adab9cec22399bc6d8b3e, 0.456, 7VmHJ1rnxiaKGP18AAnzX68HVsaHVe727Yqc76w646zw
0x13ece4b173c8e0100d03c8163cb316a5b12a5800db3308f86fdee16fac5d4694, 0.789, 7gUwZ4MPirGCEHNTtJuaQFrJRVuYr5gYcz5PV9uiFfiE
0x22fb4c3c7bf975dad4f1dd7f2b4a5cacee860d0146c6121bf3cbaa47bc926026, 0.234, 4a2exmTz7t476LKdSD9sYL1DsdsaVSFsKLoKqAj9kG1W
0x6c1ff7309d29c88878d851438bd83a5a5fe1ccd6d9c5473192a29a6337b3c0f0, 0.678, 3Z7ybeHH9uTuoRwtZC8KSFCiBP1d7QuMXopcFzckoa3x
0xafab079a179db8c22b64148e68618352c4db6aad5ffd32d3de07756d2aa80dca, 0.901, BoJNspdebRjWoR6yuhqZEPJYybfcMxpDpykbtjmWqNwE
0x02b49782b1ec22a6ebfb5f581c28df9b43be1f492a70f88f48186d41ced74bdc, 0.345, Fkrdb5pAxkPbFaudYJqDanA1AnWQJzUCgEEootQsEM6B
